,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
90,2004-09-29,20409.871225027455,7549.313144870938,49709.308157133884,20409.871225027455,20409.871225027455,7546.371826720623,7546.371826720623,7546.371826720623,-7460.47098241317,-7460.47098241317,-7460.47098241317,15006.842809133792,15006.842809133792,15006.842809133792,0.0,0.0,0.0,27956.24305174808
91,2004-09-30,20412.49551485944,7860.604090749427,50462.88391927279,20412.49551485944,20412.49551485944,8919.465330894238,8919.465330894238,8919.465330894238,-6708.807196003653,-6708.807196003653,-6708.807196003653,15628.272526897892,15628.272526897892,15628.272526897892,0.0,0.0,0.0,29331.96084575368
92,2004-10-01,20415.119804691432,10195.984538180875,55232.1869655966,20415.119804691432,20415.119804691432,11853.58670100559,11853.58670100559,11853.58670100559,-4341.302359105714,-4341.302359105714,-4341.302359105714,16194.889060111303,16194.889060111303,16194.889060111303,0.0,0.0,0.0,32268.706505697024
93,2004-10-02,20417.744094523423,28485.590113209666,72259.77458111396,20417.744094523423,20417.744094523423,30327.392432027154,30327.392432027154,30327.392432027154,13624.105456439987,13624.105456439987,13624.105456439987,16703.28697558717,16703.28697558717,16703.28697558717,0.0,0.0,0.0,50745.136526550574
94,2004-10-03,20420.368384355414,34479.06510954826,76129.59385148066,20420.368384355414,20420.368384355414,35534.0868681598,35534.0868681598,35534.0868681598,18383.483191890704,18383.483191890704,18383.483191890704,17150.6036762691,17150.6036762691,17150.6036762691,0.0,0.0,0.0,55954.45525251521
95,2004-10-04,20422.992674187404,8843.676704622976,51874.25242327518,20422.992674187404,20422.992674187404,10722.893025789755,10722.893025789755,10722.893025789755,-6811.619211721057,-6811.619211721057,-6811.619211721057,17534.51223751081,17534.51223751081,17534.51223751081,0.0,0.0,0.0,31145.88569997716
96,2004-10-05,20425.616964019395,9589.490553307924,52940.781510593864,20425.616964019395,20425.616964019395,11167.81657450151,11167.81657450151,11167.81657450151,-6685.388899111699,-6685.388899111699,-6685.388899111699,17853.205473613212,17853.205473613212,17853.205473613212,0.0,0.0,0.0,31593.433538520905
97,2004-10-06,20428.241253851385,10112.866296635886,52746.76249851039,20428.241253851385,20428.241253851385,10644.901513152436,10644.901513152436,10644.901513152436,-7460.470982411902,-7460.470982411902,-7460.470982411902,18105.372495564337,18105.372495564337,18105.372495564337,0.0,0.0,0.0,31073.14276700382
98,2004-10-07,20430.865543683376,10485.220254746551,52771.77806915032,20430.865543683376,20430.865543683376,11581.3619643448,11581.3619643448,11581.3619643448,-6708.807196011757,-6708.807196011757,-6708.807196011757,18290.169160356556,18290.169160356556,18290.169160356556,0.0,0.0,0.0,32012.227508028176
99,2004-10-08,20433.489833515367,11874.390936099637,56613.27025847883,20433.489833515367,20433.489833515367,14065.881542741346,14065.881542741346,14065.881542741346,-4341.302359089235,-4341.302359089235,-4341.302359089235,18407.183901830584,18407.183901830584,18407.183901830584,0.0,0.0,0.0,34499.37137625671
100,2004-10-09,20436.114123347354,30667.76720898975,73618.5885832759,20436.114123347354,20436.114123347354,32080.505927939965,32080.505927939965,32080.505927939965,13624.10545644647,13624.10545644647,13624.10545644647,18456.400471493493,18456.400471493493,18456.400471493493,0.0,0.0,0.0,52516.62005128732
101,2004-10-10,20438.738413179344,33935.37507271568,77455.92276731798,20438.738413179344,20438.738413179344,36821.64229749152,36821.64229749152,36821.64229749152,18383.483191883955,18383.483191883955,18383.483191883955,18438.159105607567,18438.159105607567,18438.159105607567,0.0,0.0,0.0,57260.38071067086
102,2004-10-11,20441.36270301134,9653.498006148211,52817.09408008549,20441.36270301134,20441.36270301134,11541.498362255496,11541.498362255496,11541.498362255496,-6811.619211693229,-6811.619211693229,-6811.619211693229,18353.117573948723,18353.117573948723,18353.117573948723,0.0,0.0,0.0,31982.861065266836
103,2004-10-12,20443.98699284333,10602.199148048374,55162.175239984084,20443.98699284333,20443.98699284333,11516.824560440667,11516.824560440667,11516.824560440667,-6685.388899109572,-6685.388899109572,-6685.388899109572,18202.21345955024,18202.21345955024,18202.21345955024,0.0,0.0,0.0,31960.811553283995
104,2004-10-13,20446.61128267532,10634.819412811501,52185.15687408733,20446.611282675323,20446.611282675323,10526.157889667105,10526.157889667105,10526.157889667105,-7460.470982407733,-7460.470982407733,-7460.470982407733,17986.628872074838,17986.628872074838,17986.628872074838,0.0,0.0,0.0,30972.769172342425
105,2004-10-14,20449.235572507307,9524.179453663786,52681.97104402849,20449.235572507307,20449.235572507307,10998.95142027476,10998.95142027476,10998.95142027476,-6708.8071960198595,-6708.8071960198595,-6708.8071960198595,17707.75861629462,17707.75861629462,17707.75861629462,0.0,0.0,0.0,31448.186992782066
106,2004-10-15,20451.859862339297,10557.193556454587,54691.87708140156,20451.859862339297,20451.859862339297,13025.88026925374,13025.88026925374,13025.88026925374,-4341.302359096678,-4341.302359096678,-4341.302359096678,17367.182628350416,17367.182628350416,17367.182628350416,0.0,0.0,0.0,33477.74013159303
107,2004-10-16,20454.484152171288,28914.186197564726,72625.89171789019,20454.484152171288,20454.484152171288,30590.74872002787,30590.74872002787,30590.74872002787,13624.10545644339,13624.10545644339,13624.10545644339,16966.643263584483,16966.643263584483,16966.643263584483,0.0,0.0,0.0,51045.23287219916
108,2004-10-17,20457.108442003282,34383.099709122354,75559.15980871712,20457.108442003282,20457.108442003282,34891.510970911826,34891.510970911826,34891.510970911826,18383.48319188976,18383.48319188976,18383.48319188976,16508.027779022057,16508.027779022057,16508.027779022057,0.0,0.0,0.0,55348.61941291511
109,2004-10-18,20459.73273183527,8693.626256615617,53150.69395374137,20459.73273183527,20459.73273183527,9181.73689750725,9181.73689750725,9181.73689750725,-6811.619211707638,-6811.619211707638,-6811.619211707638,15993.356109214887,15993.356109214887,15993.356109214887,0.0,0.0,0.0,29641.46962934252
110,2004-10-19,20462.35702166726,8418.55861695229,48252.451801093564,20462.35702166726,20462.35702166726,8739.384895464711,8739.384895464711,8739.384895464711,-6685.3888991074455,-6685.3888991074455,-6685.3888991074455,15424.773794572158,15424.773794572158,15424.773794572158,0.0,0.0,0.0,29201.74191713197
111,2004-10-20,20464.98131149925,6074.92773913998,47828.84375339782,20464.98131149925,20464.98131149925,7344.078711955448,7344.078711955448,7344.078711955448,-7460.470982403569,-7460.470982403569,-7460.470982403569,14804.549694359017,14804.549694359017,14804.549694359017,0.0,0.0,0.0,27809.0600234547
112,2004-10-21,20467.60560133124,4751.606675716013,50831.36993832047,20467.60560133124,20467.60560133124,7426.27071364787,7426.27071364787,7426.27071364787,-6708.807196027965,-6708.807196027965,-6708.807196027965,14135.077909675834,14135.077909675834,14135.077909675834,0.0,0.0,0.0,27893.876314979112
113,2004-10-22,20470.22989116323,8542.397601906207,51118.65164229288,20470.22989116323,20470.22989116323,9077.580802562852,9077.580802562852,9077.580802562852,-4341.30235914096,-4341.30235914096,-4341.30235914096,13418.883161703812,13418.883161703812,13418.883161703812,0.0,0.0,0.0,29547.81069372608
114,2004-10-23,20472.854180995222,25040.45099729125,67976.57220119359,20472.854180995222,20472.854180995222,26282.734179242794,26282.734179242794,26282.734179242794,13624.105456449877,13624.105456449877,13624.105456449877,12658.628722792915,12658.628722792915,12658.628722792915,0.0,0.0,0.0,46755.58836023802
115,2004-10-24,20475.478470827213,31193.9947381683,72770.29098696461,20475.478470827213,20475.478470827213,30240.609079192738,30240.609079192738,30240.609079192738,18383.48319188302,18383.48319188302,18383.48319188302,11857.12588730972,11857.12588730972,11857.12588730972,0.0,0.0,0.0,50716.08755001995
116,2004-10-25,20478.102760659203,3477.4436143976855,45531.61219677703,20478.102760659203,20478.102760659203,4205.724686875481,4205.724686875481,4205.724686875481,-6811.6192117220435,-6811.6192117220435,-6811.6192117220435,11017.343898597524,11017.343898597524,11017.343898597524,0.0,0.0,0.0,24683.827447534684
117,2004-10-26,20480.727050491194,2156.321384172264,45821.841209505656,20480.727050491194,20480.727050491194,3457.0303209593294,3457.0303209593294,3457.0303209593294,-6685.388899105319,-6685.388899105319,-6685.388899105319,10142.419220064648,10142.419220064648,10142.419220064648,0.0,0.0,0.0,23937.757371450523
118,2004-10-27,20483.351340323185,1096.5808325506696,44346.7601431122,20483.351340323185,20483.351340323185,1775.1920701879135,1775.1920701879135,1775.1920701879135,-7460.470982402298,-7460.470982402298,-7460.470982402298,9235.663052590211,9235.663052590211,9235.663052590211,0.0,0.0,0.0,22258.543410511098
119,2004-10-28,20485.97563015517,55.51999310334856,43248.73300159133,20485.975630155168,20485.975630155168,1591.7588603598745,1591.7588603598745,1591.7588603598745,-6708.807196005965,-6708.807196005965,-6708.807196005965,8300.56605636584,8300.56605636584,8300.56605636584,0.0,0.0,0.0,22077.734490515046
120,2004-10-29,20488.599919987166,1947.464091844694,42766.48898046231,20488.599919987166,20488.599919987166,2999.4969715047587,2999.4969715047587,2999.4969715047587,-4341.3023591484025,-4341.3023591484025,-4341.3023591484025,7340.799330653162,7340.799330653162,7340.799330653162,0.0,0.0,0.0,23488.096891491925
121,2004-10-30,20491.224209819156,18499.27629593457,64177.69209379674,20491.224209819156,20491.224209819156,19984.31629266103,19984.31629266103,19984.31629266103,13624.105456456366,13624.105456456366,13624.105456456366,6360.210836204668,6360.210836204668,6360.210836204668,0.0,0.0,0.0,40475.54050248019
122,2004-10-31,20493.848499651147,22713.363220110587,65362.54667547984,20493.848499651147,20493.848499651147,23746.299799583132,23746.299799583132,23746.299799583132,18383.48319187627,18383.48319187627,18383.48319187627,5362.816607706859,5362.816607706859,5362.816607706859,0.0,0.0,0.0,44240.14829923428
123,2004-11-01,20496.472789483134,-3491.003085733877,39997.00823006625,20496.472789483134,20496.472789483134,-2458.8329200297703,-2458.8329200297703,-2458.8329200297703,-6811.619211665704,-6811.619211665704,-6811.619211665704,4352.786291635934,4352.786291635934,4352.786291635934,0.0,0.0,0.0,18037.639869453364
124,2004-11-02,20499.097079315125,-2627.7095395432907,39170.25339889183,20499.097079315125,20499.097079315125,-3350.966146846045,-3350.966146846045,-3350.966146846045,-6685.388899107634,-6685.388899107634,-6685.388899107634,3334.422752261589,3334.422752261589,3334.422752261589,0.0,0.0,0.0,17148.13093246908
125,2004-11-03,20501.721369147115,-5728.289726790123,37995.43757312633,20501.721369147115,20501.721369147115,-5148.335274448624,-5148.335274448624,-5148.335274448624,-7460.470982411814,-7460.470982411814,-7460.470982411814,2312.13570796319,2312.13570796319,2312.13570796319,0.0,0.0,0.0,15353.386094698491
126,2004-11-04,20504.345658979106,-6101.422278476292,36827.90101569339,20504.345658979106,20504.345658979106,-5418.397612009593,-5418.397612009593,-5418.397612009593,-6708.80719601407,-6708.80719601407,-6708.80719601407,1290.409584004477,1290.409584004477,1290.409584004477,0.0,0.0,0.0,15085.948046969512
127,2004-11-05,20506.9699488111,-5694.768198435329,38931.100794594684,20506.9699488111,20506.9699488111,-4067.5363697936027,-4067.5363697936027,-4067.5363697936027,-4341.302359131924,-4341.302359131924,-4341.302359131924,273.7659893383218,273.7659893383218,273.7659893383218,0.0,0.0,0.0,16439.433579017496
128,2004-11-06,20509.594238643087,11435.292411851775,54155.6681832256,20509.59423864309,20509.59423864309,12890.826892497076,12890.826892497076,12890.826892497076,13624.10545646285,13624.10545646285,13624.10545646285,-733.2785639657748,-733.2785639657748,-733.2785639657748,0.0,0.0,0.0,33400.42113114016
129,2004-11-07,20512.218528475078,16188.047666624569,58702.82836449802,20512.218528475078,20512.218528475078,16657.22430580187,16657.22430580187,16657.22430580187,18383.483191898224,18383.483191898224,18383.483191898224,-1726.2588860963579,-1726.2588860963579,-1726.2588860963579,0.0,0.0,0.0,37169.442834276946
130,2004-11-08,20514.84281830707,-10602.10537134396,31630.92783749577,20514.84281830707,20514.84281830707,-9512.429508715071,-9512.429508715071,-9512.429508715071,-6811.619211680111,-6811.619211680111,-6811.619211680111,-2700.8102970349605,-2700.8102970349605,-2700.8102970349605,0.0,0.0,0.0,11002.413309591997
131,2004-11-09,20517.46710813906,-11842.012846228188,31416.045344211052,20517.46710813906,20517.46710813906,-10338.108551816078,-10338.108551816078,-10338.108551816078,-6685.388899105509,-6685.388899105509,-6685.388899105509,-3652.71965271057,-3652.71965271057,-3652.71965271057,0.0,0.0,0.0,10179.35855632298
132,2004-11-10,20520.09139797105,-14979.522743624982,29843.543250941068,20520.09139797105,20520.09139797105,-12038.447961978338,-12038.447961978338,-12038.447961978338,-7460.470982407645,-7460.470982407645,-7460.470982407645,-4577.976979570693,-4577.976979570693,-4577.976979570693,0.0,0.0,0.0,8481.643435992712
133,2004-11-11,20522.71568780304,-13688.298990280222,30730.907927241617,20522.71568780304,20522.71568780304,-12181.633614500852,-12181.633614500852,-12181.633614500852,-6708.807196022173,-6708.807196022173,-6708.807196022173,-5472.826418478679,-5472.826418478679,-5472.826418478679,0.0,0.0,0.0,8341.082073302188
134,2004-11-12,20525.33997763503,-9467.946654885767,30104.751688630346,20525.33997763503,20525.33997763503,-10675.117509290747,-10675.117509290747,-10675.117509290747,-4341.302359145829,-4341.302359145829,-4341.302359145829,-6333.815150144918,-6333.815150144918,-6333.815150144918,0.0,0.0,0.0,9850.222468344284
135,2004-11-13,20527.96426746702,3454.827840975121,46436.26395859463,20527.96426746702,20527.96426746702,6466.266469517523,6466.266469517523,6466.266469517523,13624.105456437537,13624.105456437537,13624.105456437537,-7157.838986920014,-7157.838986920014,-7157.838986920014,0.0,0.0,0.0,26994.230736984544
136,2004-11-14,20530.588557299012,9283.284837308076,52997.79046264403,20530.588557299012,20530.588557299012,10441.29982216357,10441.29982216357,10441.29982216357,18383.48319189148,18383.48319189148,18383.48319189148,-7942.183369727907,-7942.183369727907,-7942.183369727907,0.0,0.0,0.0,30971.88837946258
137,2004-11-15,20533.212847131,-15375.650757666086,25543.38825011888,20533.212847131,20533.212847131,-15496.177814295579,-15496.177814295579,-15496.177814295579,-6811.61921168766,-6811.61921168766,-6811.61921168766,-8684.558602607922,-8684.558602607922,-8684.558602607922,0.0,0.0,0.0,5037.03503283542
138,2004-11-16,20535.83713696299,-15722.385516289047,25943.46638234955,20535.83713696299,20535.83713696299,-16068.517187245776,-16068.517187245776,-16068.517187245776,-6685.388899099596,-6685.388899099596,-6685.388899099596,-9383.12828814618,-9383.12828814618,-9383.12828814618,0.0,0.0,0.0,4467.319949717214
139,2004-11-17,20538.461426794984,-18131.30997016886,25521.105940233665,20538.461426794984,20538.461426794984,-17497.001073509866,-17497.001073509866,-17497.001073509866,-7460.470982403476,-7460.470982403476,-7460.470982403476,-10036.530091106388,-10036.530091106388,-10036.530091106388,0.0,0.0,0.0,3041.460353285118
140,2004-11-18,20541.085716626974,-17861.915142718215,23470.77835246958,20541.085716626974,20541.085716626974,-17352.69534613553,-17352.69534613553,-17352.69534613553,-6708.8071960118095,-6708.8071960118095,-6708.8071960118095,-10643.888150123725,-10643.888150123725,-10643.888150123725,0.0,0.0,0.0,3188.3903704914446
141,2004-11-19,20543.710006458965,-16958.53447064456,25142.467365549914,20543.710006458965,20543.710006458965,-15546.119031510474,-15546.119031510474,-15546.119031510474,-4341.30235912935,-4341.30235912935,-4341.30235912935,-11204.816672381123,-11204.816672381123,-11204.816672381123,0.0,0.0,0.0,4997.590974948491
142,2004-11-20,20546.334296290952,1585.797004201273,44008.93959680157,20546.334296290952,20546.334296290952,1904.6909790199745,1904.6909790199745,1904.6909790199745,13624.105456466257,13624.105456466257,13624.105456466257,-11719.414477446284,-11719.414477446284,-11719.414477446284,0.0,0.0,0.0,22451.025275310927
143,2004-11-21,20548.958586122943,4564.792206527924,49200.95672284167,20548.958586122943,20548.958586122943,6195.232694823969,6195.232694823969,6195.232694823969,18383.483191868585,18383.483191868585,18383.483191868585,-12188.250497044615,-12188.250497044615,-12188.250497044615,0.0,0.0,0.0,26744.19128094691
144,2004-11-22,20551.582875954933,-20930.349825508827,22441.62032209138,20551.582875954933,20551.582875954933,-19423.959691707692,-19423.959691707692,-19423.959691707692,-6811.619211702066,-6811.619211702066,-6811.619211702066,-12612.340480005627,-12612.340480005627,-12612.340480005627,0.0,0.0,0.0,1127.6231842472407
145,2004-11-23,20554.207165786924,-19862.641660226363,23043.64537037889,20554.207165786924,20554.207165786924,-19678.504287966854,-19678.504287966854,-19678.504287966854,-6685.388899105699,-6685.388899105699,-6685.388899105699,-12993.115388861153,-12993.115388861153,-12993.115388861153,0.0,0.0,0.0,875.7028778200693
